time,pm2_5,nitrogen_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,boundary_layer_height
2025-08-13T03:00:00,19.6,12.2,207.0,25.0,74,4.2,0.0,999.5,95.0
2025-08-13T04:00:00,20.3,13.9,218.0,24.8,74,3.8,0.0,999.5,75.0
2025-08-13T05:00:00,20.3,19.2,223.0,25.0,73,4.0,0.0,999.8,75.0
2025-08-13T06:00:00,23.0,28.3,252.0,26.4,68,3.7,0.0,999.8,125.0
2025-08-13T07:00:00,18.7,29.2,243.0,28.2,61,0.4,0.0,1000.1,285.0
2025-08-13T08:00:00,17.3,22.3,229.0,29.7,55,1.9,0.0,1000.1,490.0
2025-08-13T09:00:00,16.9,14.3,211.0,31.1,49,3.7,0.0,1000.2,755.0
2025-08-13T10:00:00,16.6,8.5,203.0,32.2,44,5.1,0.0,1000.0,910.0
2025-08-13T11:00:00,17.1,5.2,200.0,33.1,41,5.5,0.0,999.6,985.0
2025-08-13T12:00:00,16.6,4.3,194.0,34.1,37,5.8,0.0,999.1,1050.0
2025-08-13T13:00:00,15.5,4.7,187.0,34.1,41,6.5,0.0,998.6,1015.0
2025-08-13T14:00:00,14.8,5.0,183.0,34.2,40,8.4,0.0,998.1,950.0
2025-08-13T15:00:00,14.1,6.2,180.0,34.3,36,9.1,0.0,998.1,690.0
2025-08-13T16:00:00,13.2,7.6,184.0,33.8,37,5.8,0.0,998.2,530.0
2025-08-13T17:00:00,13.7,13.2,186.0,33.2,40,5.8,0.0,998.4,370.0
2025-08-13T18:00:00,13.7,14.0,194.0,31.3,61,2.7,0.0,998.3,90.0
2025-08-13T19:00:00,14.3,17.2,205.0,30.6,52,4.8,0.0,998.4,75.0
2025-08-13T20:00:00,16.2,20.5,218.0,30.2,58,3.7,0.0,998.8,105.0
2025-08-13T21:00:00,18.3,22.6,224.0,29.2,63,3.1,0.0,998.9,50.0
2025-08-13T22:00:00,19.7,22.0,223.0,28.8,66,0.7,0.0,999.0,20.0
2025-08-13T23:00:00,19.2,20.1,217.0,28.0,69,1.1,0.0,998.9,20.0
2025-08-14T00:00:00,17.3,18.3,206.0,27.5,72,1.0,0.0,998.7,25.0
2025-08-14T01:00:00,18.3,17.3,204.0,26.7,74,2.9,0.1,998.6,40.0
2025-08-14T02:00:00,19.7,16.5,206.0,25.5,73,4.3,1.1,998.8,45.0
2025-08-14T03:00:00,21.3,17.3,215.0,26.0,73,3.2,0.0,998.6,45.0
2025-08-14T04:00:00,20.5,19.1,219.0,25.8,73,1.7,0.0,998.8,35.0
2025-08-14T05:00:00,21.7,23.0,235.0,25.9,76,1.3,0.0,999.1,25.0
2025-08-14T06:00:00,25.1,30.6,264.0,26.5,75,5.2,0.0,998.9,110.0
2025-08-14T07:00:00,23.3,33.4,278.0,27.5,71,3.5,0.0,999.0,225.0
2025-08-14T08:00:00,23.2,32.2,275.0,29.2,63,2.8,0.0,999.2,375.0
2025-08-14T09:00:00,22.5,26.9,256.0,30.7,58,3.7,0.0,999.4,520.0
2025-08-14T10:00:00,20.7,13.6,233.0,32.0,53,6.2,0.0,999.5,780.0
2025-08-14T11:00:00,20.2,7.4,212.0,32.6,49,5.1,0.0,999.5,830.0
2025-08-14T12:00:00,18.9,5.7,203.0,33.3,46,3.6,0.0,999.1,1230.0
2025-08-14T13:00:00,16.6,5.9,200.0,31.8,49,7.4,0.0,998.7,510.0
2025-08-14T14:00:00,15.6,7.2,201.0,33.3,45,3.7,0.0,998.7,880.0
2025-08-14T15:00:00,12.5,11.3,210.0,31.3,53,9.2,1.8,999.5,510.0
2025-08-14T16:00:00,14.4,19.1,218.0,30.9,57,5.8,0.0,999.3,550.0
2025-08-14T17:00:00,13.5,23.4,216.0,29.5,63,7.1,0.0,999.9,495.0
2025-08-14T18:00:00,15.5,23.0,219.0,29.0,68,3.2,0.0,1000.0,310.0
2025-08-14T19:00:00,14.8,19.6,222.0,28.0,73,5.8,0.0,1000.3,100.0
2025-08-14T20:00:00,15.1,18.6,216.0,27.5,77,3.4,0.0,1000.9,215.0
2025-08-14T21:00:00,15.1,16.4,219.0,27.1,81,0.4,0.0,1000.7,10.0
2025-08-14T22:00:00,14.9,15.7,228.0,26.0,85,0.5,0.0,1000.9,15.0
2025-08-14T23:00:00,14.5,13.0,233.0,25.1,89,2.9,0.0,1000.8,35.0
2025-08-15T00:00:00,13.8,11.7,225.0,24.4,91,3.2,0.0,1000.6,40.0
2025-08-15T01:00:00,13.6,11.2,225.0,25.9,66,5.4,0.0,999.9,65.0
2025-08-15T02:00:00,13.5,10.7,217.0,25.4,69,0.9,0.0,999.8,15.0
2025-08-15T03:00:00,13.8,11.1,212.0,24.5,73,1.2,0.0,999.9,15.0
2025-08-15T04:00:00,14.6,14.1,213.0,23.9,76,1.3,0.0,1000.5,15.0
2025-08-15T05:00:00,17.5,22.8,214.0,23.8,76,1.6,0.0,1000.7,15.0
2025-08-15T06:00:00,17.5,30.9,222.0,25.4,69,2.2,0.0,1000.9,50.0
2025-08-15T07:00:00,17.8,26.2,240.0,27.8,58,0.0,0.0,1001.4,180.0
2025-08-15T08:00:00,14.7,23.1,232.0,29.7,54,2.3,0.0,1001.3,320.0
2025-08-15T09:00:00,15.3,21.3,229.0,31.3,49,4.5,0.0,1001.6,555.0
2025-08-15T10:00:00,15.3,15.7,223.0,32.8,42,5.7,0.0,1001.6,850.0
2025-08-15T11:00:00,15.6,7.3,210.0,34.0,36,6.9,0.0,1001.2,1250.0
2025-08-15T12:00:00,15.6,4.4,195.0,34.6,33,6.4,0.0,1000.8,1525.0
2025-08-15T13:00:00,15.7,4.8,188.0,34.5,29,9.3,0.0,1000.2,1610.0
2025-08-15T14:00:00,15.6,6.2,184.0,34.8,29,9.4,0.0,999.6,1510.0
2025-08-15T15:00:00,15.1,7.2,185.0,34.5,29,7.7,0.0,999.5,1430.0
2025-08-15T16:00:00,14.8,9.7,197.0,34.2,30,6.2,0.0,999.2,1205.0
2025-08-15T17:00:00,14.7,11.8,201.0,33.7,31,5.2,0.0,999.2,830.0
2025-08-15T18:00:00,14.7,14.8,207.0,32.7,35,4.0,0.0,999.2,110.0
2025-08-15T19:00:00,15.1,21.2,219.0,31.2,42,3.7,0.0,999.6,110.0
2025-08-15T20:00:00,17.3,23.2,221.0,30.2,52,1.2,0.0,999.9,20.0
2025-08-15T21:00:00,18.7,24.8,222.0,29.6,51,2.2,0.0,1000.0,20.0
2025-08-15T22:00:00,18.5,24.2,212.0,29.1,53,3.1,0.0,999.9,25.0
2025-08-15T23:00:00,18.4,24.8,213.0,28.8,55,1.8,0.0,999.9,15.0
2025-08-16T00:00:00,18.1,22.0,211.0,28.3,51,3.1,0.0,999.7,30.0
2025-08-16T01:00:00,14.7,19.8,213.0,23.8,72,7.2,0.0,999.9,70.0
2025-08-16T02:00:00,13.2,16.4,210.0,24.0,69,4.5,0.0,999.5,50.0
2025-08-16T03:00:00,13.0,13.4,195.0,24.1,66,6.1,0.0,999.2,75.0
2025-08-16T04:00:00,13.7,14.4,190.0,24.0,65,7.2,0.0,999.2,60.0
2025-08-16T05:00:00,16.1,15.6,203.0,23.8,65,8.0,0.0,999.0,60.0
2025-08-16T06:00:00,18.3,18.2,206.0,25.1,62,7.2,0.0,998.9,85.0
2025-08-16T07:00:00,16.4,15.0,205.0,27.2,57,3.8,0.0,999.1,120.0
2025-08-16T08:00:00,15.4,12.8,206.0,29.3,52,4.7,0.0,999.2,220.0
2025-08-16T09:00:00,14.4,10.0,202.0,31.2,48,6.9,0.0,999.2,475.0
2025-08-16T10:00:00,15.1,7.1,179.0,32.7,43,7.0,0.0,998.8,695.0
2025-08-16T11:00:00,13.8,3.6,178.0,34.1,37,6.5,0.0,998.3,1505.0
2025-08-16T12:00:00,13.3,2.9,171.0,34.8,30,7.1,0.0,997.8,1990.0
2025-08-16T13:00:00,12.6,2.8,166.0,33.7,37,10.2,0.0,997.5,1130.0
2025-08-16T14:00:00,11.6,3.4,163.0,33.8,34,6.6,0.0,996.9,1510.0
2025-08-16T15:00:00,10.5,5.5,169.0,32.9,36,10.4,0.0,996.1,795.0
2025-08-16T16:00:00,9.4,5.7,176.0,32.3,38,7.8,0.0,995.8,645.0
2025-08-16T17:00:00,9.6,7.3,174.0,32.0,35,6.9,0.0,995.8,435.0
2025-08-16T18:00:00,12.3,11.6,179.0,30.9,39,6.3,0.0,995.8,195.0
2025-08-16T19:00:00,11.1,18.1,186.0,29.9,43,4.8,0.0,996.0,80.0
2025-08-16T20:00:00,10.8,24.2,190.0,29.3,47,4.0,0.0,996.1,55.0
2025-08-16T21:00:00,13.2,21.6,194.0,28.6,50,3.9,0.0,996.1,40.0
2025-08-16T22:00:00,13.8,23.8,197.0,28.0,51,5.1,0.0,996.1,50.0
2025-08-16T23:00:00,11.3,25.2,196.0,27.0,55,3.8,0.0,996.0,35.0
2025-08-17T00:00:00,16.9,26.1,204.0,26.5,56,4.1,0.0,995.9,45.0
2025-08-17T01:00:00,15.4,22.9,208.0,25.6,62,2.8,0.0,995.4,30.0
2025-08-17T02:00:00,16.0,19.7,205.0,24.4,73,3.6,0.0,995.3,35.0
2025-08-17T03:00:00,12.2,16.7,199.0,23.5,71,8.9,0.0,995.9,260.0
2025-08-17T04:00:00,11.9,12.5,187.0,22.8,75,1.1,0.0,995.4,35.0
2025-08-17T05:00:00,11.1,11.2,178.0,22.6,73,6.5,0.0,995.6,120.0
2025-08-17T06:00:00,12.4,11.0,183.0,23.7,68,6.3,0.0,995.8,125.0
2025-08-17T07:00:00,11.0,9.1,191.0,25.8,58,4.0,0.0,995.8,150.0
2025-08-17T08:00:00,11.5,8.2,185.0,28.0,51,2.2,0.0,995.9,285.0
2025-08-17T09:00:00,10.0,7.5,182.0,29.9,42,0.7,0.0,995.8,680.0
2025-08-17T10:00:00,10.0,4.2,179.0,31.2,36,2.7,0.0,995.6,1255.0
2025-08-17T11:00:00,10.1,2.8,171.0,32.0,34,5.4,0.0,995.2,1380.0
2025-08-17T12:00:00,10.3,2.1,166.0,32.5,32,6.9,0.0,994.6,1470.0
2025-08-17T13:00:00,10.0,2.0,164.0,32.5,34,7.6,0.0,994.2,1505.0
2025-08-17T14:00:00,10.1,2.3,166.0,32.7,31,8.1,0.0,993.7,1505.0
2025-08-17T15:00:00,10.1,3.4,171.0,32.5,31,7.7,0.0,993.3,1330.0
2025-08-17T16:00:00,10.1,4.9,171.0,32.0,31,9.0,0.0,993.0,890.0
2025-08-17T17:00:00,10.8,6.0,170.0,31.2,33,6.6,0.0,993.4,550.0
2025-08-17T18:00:00,11.7,11.0,185.0,30.1,38,6.4,0.0,994.0,350.0
2025-08-17T19:00:00,9.9,14.6,179.0,29.0,43,7.2,0.0,994.5,240.0
2025-08-17T20:00:00,10.8,17.9,182.0,28.0,46,7.3,0.0,995.0,160.0
2025-08-17T21:00:00,11.7,15.2,178.0,27.1,48,6.4,0.0,995.3,130.0
2025-08-17T22:00:00,12.8,14.0,178.0,26.3,50,7.2,0.0,995.8,195.0
2025-08-17T23:00:00,10.7,8.6,185.0,25.4,54,8.2,0.0,995.9,175.0
2025-08-18T00:00:00,11.7,10.9,182.0,24.9,56,8.8,0.0,996.0,175.0
2025-08-18T01:00:00,11.3,7.4,182.0,24.6,64,8.1,0.0,996.2,295.0
2025-08-18T02:00:00,10.3,7.7,180.0,23.8,68,7.5,0.0,996.6,280.0
2025-08-18T03:00:00,10.7,7.1,181.0,23.5,70,7.2,0.0,996.6,280.0
2025-08-18T04:00:00,11.2,7.5,182.0,23.2,72,7.8,0.0,996.9,355.0
2025-08-18T05:00:00,12.3,12.9,186.0,22.8,74,9.0,0.0,997.2,360.0
2025-08-18T06:00:00,13.0,20.1,202.0,23.3,68,8.7,0.0,997.5,380.0
2025-08-18T07:00:00,10.7,15.3,199.0,24.5,61,8.4,0.0,997.8,460.0
2025-08-18T08:00:00,8.3,8.6,190.0,26.0,56,9.2,0.0,998.3,630.0
2025-08-18T09:00:00,8.5,4.9,184.0,27.4,53,8.8,0.0,998.5,855.0
2025-08-18T10:00:00,7.1,3.5,181.0,28.5,49,7.8,0.0,998.5,1080.0
2025-08-18T11:00:00,7.2,3.1,176.0,29.4,46,7.1,0.0,998.2,1180.0
2025-08-18T12:00:00,7.5,3.0,175.0,30.3,43,6.9,0.0,997.6,1290.0
2025-08-18T13:00:00,7.8,3.1,173.0,30.7,44,6.6,0.0,997.3,1390.0
2025-08-18T14:00:00,8.0,3.7,174.0,31.1,43,6.7,0.0,996.7,1715.0
2025-08-18T15:00:00,8.2,4.6,174.0,31.0,44,6.9,0.0,996.4,1800.0
2025-08-18T16:00:00,8.5,6.8,174.0,30.5,44,6.3,0.0,996.3,1395.0
2025-08-18T17:00:00,7.5,8.2,174.0,30.0,45,4.8,0.0,996.3,1365.0
2025-08-18T18:00:00,9.4,11.2,178.0,29.2,49,5.6,0.0,996.3,425.0
2025-08-18T19:00:00,9.4,15.4,183.0,28.0,55,7.4,0.0,996.7,275.0
2025-08-18T20:00:00,9.3,17.4,187.0,27.1,59,7.4,0.0,997.2,215.0
2025-08-18T21:00:00,9.4,16.1,186.0,26.3,61,7.8,0.0,997.2,210.0
2025-08-18T22:00:00,9.1,12.2,179.0,25.8,62,7.9,0.0,997.5,275.0
2025-08-18T23:00:00,9.0,8.2,170.0,25.3,62,9.8,0.0,997.6,350.0
2025-08-19T00:00:00,9.7,7.6,174.0,24.8,60,10.9,0.0,997.8,365.0
2025-08-19T01:00:00,8.1,7.0,162.0,23.4,76,11.0,0.2,997.8,195.0
2025-08-19T02:00:00,8.1,6.7,159.0,23.9,65,10.6,0.0,997.5,430.0
2025-08-19T03:00:00,7.6,5.9,158.0,23.5,61,9.9,0.0,997.5,425.0
2025-08-19T04:00:00,7.7,5.6,158.0,22.9,64,8.0,0.0,997.6,330.0
2025-08-19T05:00:00,8.4,11.1,167.0,22.4,69,3.8,0.0,997.8,245.0
2025-08-19T06:00:00,9.1,19.4,174.0,22.8,68,3.3,0.3,997.9,235.0
2025-08-19T07:00:00,8.3,14.4,175.0,23.7,65,2.9,0.0,998.2,405.0
2025-08-19T08:00:00,8.4,10.2,170.0,24.9,62,4.0,0.0,998.1,575.0
2025-08-19T09:00:00,8.9,6.8,167.0,26.2,58,4.1,0.0,997.9,760.0
2025-08-19T10:00:00,8.2,4.5,167.0,27.2,53,5.1,0.0,997.5,980.0
2025-08-19T11:00:00,9.0,3.5,166.0,28.2,49,5.2,0.0,996.8,985.0
2025-08-19T12:00:00,9.3,3.1,165.0,29.1,47,5.8,0.0,996.1,1080.0
2025-08-19T13:00:00,9.5,3.2,166.0,29.9,50,6.2,0.0,995.5,1200.0
2025-08-19T14:00:00,9.2,4.0,166.0,29.3,53,7.6,0.0,995.1,1060.0
2025-08-19T15:00:00,8.7,5.6,168.0,28.5,58,6.8,0.5,994.7,800.0
2025-08-19T16:00:00,8.6,7.7,172.0,27.2,65,3.6,2.0,994.4,405.0
2025-08-19T17:00:00,9.1,10.8,178.0,26.9,65,4.4,0.0,994.4,475.0
2025-08-19T18:00:00,9.5,10.9,189.0,26.4,67,5.2,0.0,994.1,365.0
2025-08-19T19:00:00,9.5,13.2,194.0,25.7,68,5.2,0.0,994.1,280.0
2025-08-19T20:00:00,9.1,15.7,191.0,22.6,87,13.8,6.5,995.2,310.0
2025-08-19T21:00:00,8.5,19.1,193.0,22.3,88,4.3,2.3,994.6,235.0
2025-08-19T22:00:00,7.9,17.6,190.0,22.0,92,2.9,1.7,994.6,205.0
2025-08-19T23:00:00,7.7,13.5,185.0,22.0,92,2.8,2.4,994.3,275.0
2025-08-20T00:00:00,5.0,9.5,184.0,21.4,93,3.8,2.8,994.1,80.0
2025-08-20T01:00:00,5.3,8.8,182.0,20.6,97,6.7,2.9,994.0,265.0
2025-08-20T02:00:00,5.3,8.5,181.0,20.4,97,4.9,1.3,993.5,260.0
2025-08-20T03:00:00,5.1,7.5,179.0,20.1,96,6.5,0.1,993.5,275.0
2025-08-20T04:00:00,5.0,8.5,180.0,20.1,95,5.1,0.0,993.2,235.0
2025-08-20T05:00:00,4.9,13.7,186.0,20.0,95,3.1,0.0,993.2,115.0
2025-08-20T06:00:00,4.9,24.5,201.0,20.3,94,4.1,0.0,993.2,180.0
2025-08-20T07:00:00,6.4,28.6,205.0,21.1,88,1.8,0.1,993.3,200.0
2025-08-20T08:00:00,6.9,20.4,199.0,21.4,87,5.5,0.1,993.4,360.0
2025-08-20T09:00:00,6.8,15.6,197.0,21.2,89,6.4,0.2,993.4,345.0
2025-08-20T10:00:00,6.1,15.4,191.0,21.8,86,5.5,0.1,993.2,320.0
2025-08-20T11:00:00,6.1,12.7,187.0,22.7,80,7.8,0.0,992.5,585.0
2025-08-20T12:00:00,6.0,11.2,186.0,23.8,74,5.6,0.0,991.7,740.0
2025-08-20T13:00:00,5.3,11.5,186.0,24.1,77,1.3,0.2,991.9,580.0
2025-08-20T14:00:00,5.3,12.1,195.0,24.7,75,3.7,1.0,991.3,700.0
2025-08-20T15:00:00,7.2,14.0,194.0,21.5,85,8.8,8.3,991.3,225.0
2025-08-20T16:00:00,7.6,20.9,203.0,21.4,86,1.9,0.2,991.1,200.0
2025-08-20T17:00:00,7.3,29.4,217.0,21.2,93,6.2,1.3,990.8,275.0
2025-08-20T18:00:00,7.5,34.4,227.0,20.6,92,8.8,2.7,990.2,380.0
2025-08-20T19:00:00,7.6,31.1,236.0,20.4,93,2.4,0.3,990.6,180.0
2025-08-20T20:00:00,5.7,21.2,205.0,19.8,96,7.1,3.7,990.4,225.0
2025-08-20T21:00:00,3.6,13.7,201.0,19.3,95,11.4,14.5,990.3,270.0
2025-08-20T22:00:00,3.8,14.4,205.0,19.4,93,5.9,0.3,990.1,255.0
2025-08-20T23:00:00,7.5,12.4,209.0,19.4,94,6.0,0.3,989.5,295.0
2025-08-21T00:00:00,6.1,9.2,190.0,18.9,93,1.5,2.1,989.3,200.0
2025-08-21T01:00:00,4.5,7.5,187.0,18.9,94,6.9,0.0,989.9,160.0
2025-08-21T02:00:00,4.5,8.4,181.0,19.1,93,6.1,0.1,989.4,180.0
2025-08-21T03:00:00,7.0,7.7,173.0,19.3,93,4.0,0.0,988.7,165.0
2025-08-21T04:00:00,6.8,7.7,170.0,19.1,90,3.1,0.4,988.5,170.0
2025-08-21T05:00:00,6.3,14.4,183.0,18.8,93,4.4,0.3,988.5,170.0
2025-08-21T06:00:00,7.3,27.2,192.0,19.2,91,2.6,0.1,988.8,180.0
2025-08-21T07:00:00,9.0,27.6,203.0,19.8,89,4.5,0.1,988.5,220.0
2025-08-21T08:00:00,8.2,23.3,194.0,20.7,84,4.4,0.0,988.6,400.0
2025-08-21T09:00:00,7.5,15.5,189.0,21.8,76,3.4,0.1,988.9,565.0
2025-08-21T10:00:00,7.2,14.1,190.0,22.5,72,2.1,0.1,988.8,610.0
2025-08-21T11:00:00,6.0,10.5,180.0,22.5,72,6.2,0.2,988.6,455.0
2025-08-21T12:00:00,5.9,9.2,186.0,23.0,72,1.1,0.2,988.5,540.0
2025-08-21T13:00:00,6.1,7.7,185.0,19.7,87,7.2,0.3,989.1,360.0
2025-08-21T14:00:00,4.8,7.5,183.0,21.3,79,8.8,0.9,988.7,410.0
2025-08-21T15:00:00,5.2,9.6,189.0,21.4,79,6.8,0.2,988.9,585.0
2025-08-21T16:00:00,6.0,16.1,196.0,21.4,79,4.9,0.0,989.0,565.0
2025-08-21T17:00:00,6.8,20.1,208.0,21.1,80,2.3,0.0,988.9,450.0
2025-08-21T18:00:00,7.1,29.3,206.0,20.5,85,3.6,0.0,989.2,255.0
2025-08-21T19:00:00,7.7,26.9,207.0,19.7,90,1.5,0.0,989.3,35.0
2025-08-21T20:00:00,8.6,27.8,206.0,19.5,92,3.7,0.0,989.7,55.0
2025-08-21T21:00:00,9.3,23.9,209.0,19.0,95,7.6,0.0,989.8,120.0
2025-08-21T22:00:00,9.5,21.8,211.0,18.4,96,7.4,0.0,989.7,130.0
2025-08-21T23:00:00,9.7,19.9,206.0,18.0,95,8.5,0.0,990.1,155.0
2025-08-22T00:00:00,9.5,14.2,199.0,17.7,95,9.4,0.0,990.1,170.0
2025-08-22T01:00:00,9.9,12.5,200.0,18.8,88,10.8,0.0,989.6,155.0
2025-08-22T02:00:00,10.3,11.5,193.0,18.5,91,10.9,0.0,990.1,175.0
2025-08-22T03:00:00,10.8,11.3,192.0,18.2,92,9.3,0.0,990.5,160.0
2025-08-22T04:00:00,11.3,11.2,199.0,17.9,93,8.6,0.0,990.5,125.0
2025-08-22T05:00:00,12.1,17.2,198.0,17.7,92,7.2,0.0,990.6,110.0
2025-08-22T06:00:00,14.6,26.5,240.0,18.5,90,4.6,0.0,991.1,105.0
2025-08-22T07:00:00,15.2,20.7,231.0,20.0,86,1.4,0.0,991.5,135.0
2025-08-22T08:00:00,14.7,19.6,227.0,21.7,80,0.0,0.0,992.2,205.0
2025-08-22T09:00:00,13.5,19.1,225.0,23.3,76,2.4,0.0,993.1,315.0
2025-08-22T10:00:00,12.5,18.8,231.0,24.7,72,4.3,0.0,993.7,440.0
2025-08-22T11:00:00,11.7,12.2,224.0,25.8,67,4.9,0.0,993.6,615.0
2025-08-22T12:00:00,9.5,5.9,209.0,26.6,62,6.1,0.0,993.7,715.0
2025-08-22T13:00:00,8.8,4.6,199.0,26.7,63,7.3,0.0,993.8,710.0
2025-08-22T14:00:00,8.6,5.1,195.0,26.7,58,8.4,0.0,993.8,880.0
2025-08-22T15:00:00,8.8,6.1,193.0,26.6,58,7.3,0.0,993.7,675.0
2025-08-22T16:00:00,8.3,9.7,195.0,25.9,63,7.8,0.0,993.7,510.0
2025-08-22T17:00:00,9.3,15.4,207.0,25.2,70,7.1,0.0,993.9,565.0
2025-08-22T18:00:00,7.8,17.9,214.0,24.0,78,5.8,0.0,994.1,325.0
2025-08-22T19:00:00,9.3,19.9,214.0,23.0,82,7.2,0.0,994.7,220.0
2025-08-22T20:00:00,12.0,22.4,216.0,22.2,84,8.8,0.0,995.0,280.0
2025-08-22T21:00:00,15.1,21.0,221.0,20.7,85,14.3,3.5,996.1,235.0
2025-08-22T22:00:00,17.6,21.2,221.0,19.4,89,9.6,4.3,995.9,145.0
2025-08-22T23:00:00,19.3,20.3,227.0,19.3,92,7.4,0.7,996.0,80.0
2025-08-23T00:00:00,18.0,19.1,230.0,18.9,92,9.3,0.0,995.9,135.0
2025-08-23T01:00:00,18.8,16.9,220.0,19.1,88,10.3,0.3,995.4,225.0
2025-08-23T02:00:00,14.2,8.1,214.0,18.9,90,8.0,0.0,995.5,175.0
2025-08-23T03:00:00,11.1,6.7,199.0,18.6,88,9.0,0.0,995.6,185.0
2025-08-23T04:00:00,10.0,6.1,197.0,18.4,85,5.1,0.0,995.6,130.0
2025-08-23T05:00:00,8.2,7.9,206.0,17.5,91,5.4,1.6,995.7,65.0
2025-08-23T06:00:00,10.0,10.4,219.0,17.7,95,9.0,1.3,996.6,145.0
2025-08-23T07:00:00,9.0,9.8,219.0,19.0,86,5.3,0.7,996.8,205.0
2025-08-23T08:00:00,6.8,8.6,213.0,20.2,79,4.9,0.0,997.0,395.0
2025-08-23T09:00:00,5.5,6.7,200.0,21.0,76,5.0,0.1,997.1,610.0
2025-08-23T10:00:00,5.7,6.4,195.0,22.0,75,4.9,0.0,996.8,735.0
2025-08-23T11:00:00,5.5,5.2,190.0,22.9,74,3.4,0.0,996.2,820.0
2025-08-23T12:00:00,6.5,4.1,190.0,24.2,71,2.4,0.0,995.8,920.0
2025-08-23T13:00:00,7.2,3.0,187.0,25.1,67,7.0,0.1,995.2,775.0
2025-08-23T14:00:00,6.7,3.0,189.0,25.8,65,6.0,0.0,994.5,850.0
2025-08-23T15:00:00,6.4,3.5,186.0,25.8,66,4.8,0.0,994.2,930.0
2025-08-23T16:00:00,6.0,6.3,189.0,25.4,66,5.4,0.0,994.2,840.0
2025-08-23T17:00:00,5.8,9.3,183.0,24.8,69,5.9,0.3,993.9,610.0
2025-08-23T18:00:00,6.8,12.4,188.0,23.4,76,7.7,0.0,994.4,230.0
2025-08-23T19:00:00,7.7,19.9,217.0,22.5,80,8.2,0.0,995.1,210.0
2025-08-23T20:00:00,8.4,22.3,216.0,21.8,84,8.0,0.0,995.6,255.0
2025-08-23T21:00:00,8.6,19.4,214.0,21.0,88,6.3,0.0,996.1,230.0
2025-08-23T22:00:00,9.2,26.6,207.0,19.8,91,4.0,0.6,996.5,225.0
2025-08-23T23:00:00,11.4,22.7,210.0,18.6,93,8.4,5.2,997.2,235.0
2025-08-24T00:00:00,12.9,14.4,193.0,18.4,94,7.7,1.7,997.3,185.0
2025-08-24T01:00:00,13.8,10.8,189.0,19.9,89,10.4,0.0,996.9,285.0
2025-08-24T02:00:00,12.1,7.0,180.0,19.0,91,12.7,0.0,997.2,430.0
2025-08-24T03:00:00,9.9,4.7,173.0,18.3,91,11.2,3.6,998.0,550.0
2025-08-24T04:00:00,8.4,4.4,170.0,17.6,96,10.8,8.7,998.3,495.0
2025-08-24T05:00:00,8.5,5.4,168.0,18.0,93,13.4,0.4,998.4,530.0
2025-08-24T06:00:00,7.8,6.2,168.0,18.5,88,12.1,0.0,999.1,600.0
2025-08-24T07:00:00,7.6,6.2,169.0,19.2,84,10.7,0.0,999.4,690.0
2025-08-24T08:00:00,7.2,5.4,165.0,20.0,77,10.8,0.0,999.9,850.0
2025-08-24T09:00:00,5.8,3.9,163.0,20.5,74,11.4,0.0,1000.2,880.0
2025-08-24T10:00:00,7.1,3.2,161.0,21.2,73,10.6,0.2,1000.4,960.0
2025-08-24T11:00:00,7.1,2.6,160.0,22.1,69,12.2,0.8,1000.1,850.0
2025-08-24T12:00:00,7.0,2.3,159.0,22.7,68,10.4,0.0,999.8,975.0
2025-08-24T13:00:00,7.6,2.1,159.0,23.2,62,13.7,0.1,999.9,990.0
2025-08-24T14:00:00,7.4,2.4,160.0,22.4,68,12.9,0.2,999.7,770.0
2025-08-24T15:00:00,7.2,3.4,163.0,22.4,69,11.6,0.2,999.3,840.0
2025-08-24T16:00:00,7.4,4.9,166.0,22.5,68,11.1,0.2,999.1,800.0
2025-08-24T17:00:00,7.7,7.7,167.0,21.6,74,8.9,0.1,999.5,690.0
2025-08-24T18:00:00,7.8,10.8,174.0,20.9,78,7.2,0.0,999.5,560.0
2025-08-24T19:00:00,8.6,14.1,178.0,20.5,80,7.3,0.0,1000.2,440.0
2025-08-24T20:00:00,9.9,16.5,180.0,20.2,81,7.1,0.0,1000.5,330.0
2025-08-24T21:00:00,11.8,16.7,181.0,19.6,84,5.7,0.0,1000.6,170.0
2025-08-24T22:00:00,13.2,16.8,183.0,19.2,86,5.3,0.0,1000.8,140.0
2025-08-24T23:00:00,13.7,15.3,183.0,18.8,85,5.6,0.0,1001.0,125.0
2025-08-25T00:00:00,13.0,12.3,178.0,18.6,84,6.0,0.0,1001.0,140.0
2025-08-25T01:00:00,12.3,11.9,180.0,18.1,90,3.6,0.0,1000.8,65.0
2025-08-25T02:00:00,13.0,10.8,179.0,17.9,90,5.3,0.0,1000.7,75.0
2025-08-25T03:00:00,12.8,10.7,176.0,17.3,91,3.9,0.0,1000.8,55.0
2025-08-25T04:00:00,13.0,11.6,177.0,17.2,91,4.0,0.0,1000.8,50.0
2025-08-25T05:00:00,15.0,19.3,200.0,17.2,91,3.2,0.0,1001.1,40.0
2025-08-25T06:00:00,18.0,32.7,224.0,18.3,88,2.8,0.0,1001.3,50.0
2025-08-25T07:00:00,19.0,28.6,230.0,19.9,81,2.7,0.0,1001.4,215.0
2025-08-25T08:00:00,15.1,22.7,198.0,21.2,78,3.8,0.0,1001.7,465.0
